,title,content,date,link
24,澄清網路、LINE謠傳「第二波有毒食品」之不實謠言 警調將調查,針對近日有不肖分子假藉衛生福利部名義，在網路、LINE散佈「衛生福利部已公布第二波有毒食品名單」訊息，食品藥物管理署特別聲明「絕無此事」，呼籲民眾勿引用錯誤報導，不肖分子散發不實訊息，造成民眾恐慌，交易市場紊亂，將請警調單位協助調查，嚴懲不法。  食品藥物管理署強調，任何食品衛生安全事件，均會在第一時間以透明公開方式對外公布，相關訊息均可上衛生福利部（www.mohw.gov.tw）及食品藥物管理署（www.fda.gov.tw）網站查詢。 ,2014-11-17,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11805
25,重申食品業者應依規定使用食品添加物,      今(14)日媒體報導業者於魚體中使用吊白塊保鮮及生鮮豆芽菜使用漂白劑等情節，均已違反食品安全衛生管理法規定。      業者如於新鮮魚體中施打水，可能影響魚體之新鮮程度而不利消費者選購，若以含有吊白塊之注射液施打魚體，由於吊白塊是一種工業用化學品，是以福馬林（甲醛）結合亞硫酸氫鈉再還原製成，並非我國核准之食品添加物，不得添加於食品中，各國亦均禁止使用，業者如確實於食品中使用吊白塊已涉及違反食品安全衛生管理法第15條第1項第10款規定，可處新臺幣6至5000萬元罰鍰或5年以下有期徒刑。      有關生鮮豆芽菜使用漂白劑乙事，依據「食品添加物使用範圍及限量暨規格標準」之規定，低亞硫酸鈉等亞硫酸鹽類為准許使用之漂白劑，可使用於脫水蔬菜、脫水水果及多種加工食品中，且明定使用限量，如屬以生鮮型態販售之蔬菜水果，均不得添加漂白劑，故生鮮豆芽菜亦不得使用漂白劑漂白，違規添加者涉及違反食品安全衛生管理法第18條之規定，可處3至300萬元罰鍰。若使用的是工業用漂白劑，則違反食安法第15條第1項第10款規定，可處新臺幣6至5000萬元罰鍰或5年以下有期徒刑。      食品藥物管理署重申，未經加工之生鮮食材並無使用食品添加物之需要，食品業者如於食品加工製程中須使用各類食品添加物，均應符合「食品添加物使用範圍及限量暨規格標準」之規定，以確保食品安全，維護消費者健康。,2014-11-14,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11803
26,食品業者務必使用完整標示、符合規格標準且完成登錄之食品添加物,                        近日新北市政府衛生局查獲盧佳食品有限公司(盧家仙草)違規使用不符食品添加物相關法規之石膏粉製作豆花，食品藥物管理署強調，食品業者購買食品添加物時，務必確認產品之各項添加物成分均屬我國正面表列准用之品項，品質符合食品添加物規格標準，包裝有完整標示，並已依規定完成登錄。    經查新北市「永昌石膏化工有限公司」領有單方食品添加物品質改良劑「硫酸鈣」輸入之查驗登記許可證，完成食品添加物業者及該產品之登錄，惟涉嫌將不符衛生法規之石膏粉套入領有食品添加物查驗登記許可證的「硫酸鈣」外袋並對外販售，新北市政府衛生局已函送新北市地方法院檢察署及新北市刑事警察大隊後續偵辦。另台北市「第一化工原料股份有限公司」，雖有登錄為食品添加物販售業者並登錄販售約三十餘項食品添加物，但未登錄販售「硫酸鈣」，臺北市政府衛生局已命令第一化工預防性下架回收永昌公司硫酸鈣，並封存下架回收約80公斤之永昌公司硫酸鈣。    我國對於食品添加物，係採取正面表列准用品項，訂有使用範圍、限量及規格標準；包裝上應標示品名、食品添加物名稱、「食品添加物」字樣、使用範圍、用量標準及使用限制、製造廠商或國內負責廠商名稱、有效日期等資訊；強制單方食品添加物之製造、輸入、改裝等，皆應辦理查驗登記；並自今(103)年起，強制食品添加物業者及其單、複方食品添加物產品應辦理登錄。「食品添加物使用範圍及限量暨規格標準」可於食品藥物管理署查詢網站(http://www.fda.gov.tw)首頁>法規資訊>食品、餐飲及營養類項下查詢；完成登錄之食品添加物製造、加工、輸入、販售業者及其產品可於食品業者登錄平台(http://fadenbook.fda.gov.tw)之查詢專區查詢，於登錄平台目前約有三十餘筆販售食品用「硫酸鈣」之資料。　。    食品業者涉及攙偽或假冒者，可處新臺幣6至5000萬元罰鍰或5年以下有期徒刑；如使用不符「食品添加物使用範圍及限量暨規格標準」之食品添加物，可處3至300萬元罰鍰。為確保食品安全，食品業者務必使用完整標示、符合規格標準且完成登錄之食品添加物。,2014-11-13,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11798
27,衛生機關加強稽查重組肉標示，如有不實可處4至400萬元罰鍰,                    衛生福利部食品藥物管理署（下稱食藥署）再次強調，業者應依食品安全衛生管理法之規定標示重組肉或等同之文字說明，以正確揭露產品訊息，食藥署將持續與各縣市衛生局加強稽查，以利消費者辨識產品資訊，並保障消費權益及衛生安全。食藥署說明有關使用重組肉品之資訊揭露規定及管理原則如下：一、重組肉食品不論是完整包裝或散裝產品依據食品安全衛生管理法（下稱食安法）第22 條、25條規定應標示品名，該等品名依同法施行細則第6條規定應與食品本質相符，另同法第28條規範食品之標示、宣傳或廣告不得有不實、誇張或易生誤解之情形。故廠商應依前開規定如實標示品名，且整體表現不得有易生誤解之情形。如標示不實或易生誤解者，可處4至400萬元罰鍰；未標示者，可處3至300萬元罰鍰；且違規產品皆須限期回收改正。二、衛生福利部(前行政院衛生署)於93年起，輔導餐飲業者供應之重組肉品於菜單上明顯揭露「重組肉」或相關字樣，以利消費者辨識產品資訊，並應以熟食供應消費者使用。餐飲業者如供應重組肉，但菜單、立牌或掛牌等均未充分揭露正確訊息，且有不實、易生誤解之情形，則涉宣傳廣告不實而違反食安法第28條，可處4至400萬元罰鍰等處分。,2014-11-10,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11782
28,103年度餐飲業HACCP衛生評鑑綜合座談會暨成果表揚大會,      衛生福利部食品藥物管理署(下稱食藥署)為鼓勵國內餐飲業自願符合食品安全管制系統準則(HACCP)規定，致力提升食品安全衛生管理層次與維護民眾外出飲食之安全，於103年10月29日舉辦「103年度餐飲業食品安全管制系統衛生評鑑綜合座談會暨成果表揚大會」，表揚通過評鑑的業者，並歡迎業者參加餐飲業HACCP衛生評鑑，共同維護國人外出飲食的衛生安全。       本次活動並舉辦座談會，除進行「餐飲業HACCP衛生評鑑評核共識」、「餐飲衛生安全相關修法重點說明」、「餐飲業器具之清洗清潔確認實務及其危害管理」等專題演講，並邀請實際參加HACCP衛生評鑑業者現身分享實施HACCP之經驗。       食藥署為提升食品安全衛生管理層次，除要求餐飲業者應落實GHP外，自96年強制要求餐盒食品工廠實施HACCP，該系統為鑑別、評估及管制食品安全危害，使用危害分析重要管制點原理，為預防性管理措施，藉以確保產品安全。為擴大實施 HACCP之業態及提升餐飲服務之水準，自98年起推動餐飲業HACCP衛生評鑑制度，餐飲業者可自願性參加衛生評鑑，經書面審核及現場評核後，審查通過者，發給餐飲業HACCP評鑑證書。       食藥署肩負確保食品衛生安全及提升食品業者衛生管理，期許通過評鑑之業者，成為餐飲界之楷模，全力推動食品安全管制系統，引領我國餐飲業邁向食品安全管理新紀元。 ,2014-10-29,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11744
29,業者登錄字號先取得、食品輸入報驗好通行,"衛生福利部業已公告，食品添加物輸入業應於今（103）年5月1日前完成登錄；已辦理工廠登記、商業登記或公司登記之食用油脂輸入業，應於今年10月31日前完成登錄；其餘具工廠登記、商業登記或公司登記之輸入業，應於今年12月31日前完成登錄。 強制登錄實施後針對食品輸入業者，食品藥物管理署(以下簡稱食藥署)邊境查驗自動化資訊管理（IFI）系統將自動核對登錄字號，確認身份後，食藥署始受理其申請輸入食品查驗。未取得登錄字號之業者，將來食藥署不會受理其輸入報驗。 食藥署為積極輔導我國食品業者落實登錄制度，自101年以來分北、中及南區共舉辦130場次以上業者說明會。為進一步宣導食品輸入業者完成登錄順利通關，除函知各食品輸入業者，說明有關政府推動食品登錄制度之計畫期程等相關事宜外，並於發函後持續對業者來電詢問予以宣導說明；並輔導業者進行實機登錄操作，於課程現場當場取得字號。 食藥署已於今年4月1日開放食品業者登錄平台(http://fadenbook.fda.gov.tw)啟用，截至10月22日止，業已完成登錄之業者及工廠/製造場所、餐飲場所、販售場所共取得33,409食品業者登錄字號，其中輸入業有1,787家，並呈現持續快速攀升趨勢。 ",2014-10-22,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11706
30,全力推動修正食品安全衛生管理法,                          行政院、衛生福利部及食品藥物管理署全力推動修正食品安全衛生管理法，以符合民眾的期待與要求，從未懈怠，已在最短時間提出修正案，並與立法院各委員溝通說明本次修法重點及必要性。在積極推動之下，「食品安全衛生管理法」部分條文修正草案已於本(103)年10月16日經立法院社會福利及衛生環境委員會完成審查。      本次修法包括行政院版本及立法院各黨團提案之修正條文共36條，於本(103)年10月8日、10月9日、10月13日、10月15日及10月16日經立法院社會福利及衛生環境委員會充分討論，期對於食品安全之維護能更有助益，委員會通過8條條文，說明如下：一、 強化各級主管機關主動查驗之措施。（修正條文第5條）二、 新增上市、上櫃及經中央主管機關公告類別及規模之食品業者，應設置實驗室，從事自主檢驗，強化自主管理措施。（修正條文第7條）三、 新增中央主管機關得公告食品業者應使用電子發票，要求食品業者以電子方式申報追溯或追蹤系統之資料及其相關罰則。（修正條文第9條、第47條及第48條）四、 分廠分照制度入法，明定從事食品或食品添加物製造之工廠應單獨設立，不得於同一廠址及廠房同時從事非食品之製造、加工、調配。（修正條文第10條）五、 明定主管機關為調查食品安全事件，得要求非食品業者提供相關資料。（修正條文第32條）六、 針對攙偽或假冒之行為所處罰鍰額度，上限由5千萬元，提高至2億元，以達嚇阻不法意圖之目的。（修正條文第44條）      本次修法，行政院版本及納入之委員提案修正條文已更進一步保障消費者飲食安全，期待已獲共識之條文，儘速順利通過。對部分尚未達成共識之條文，將持續與立法院各委員充分溝通討論，讓法律架構更加完善，更進一步周延食品管理。                ,2014-10-17,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11683
31,食品業者登錄，始得營業!,                            衛生福利部(以下簡稱衛福部)於本(103)年10月16日公告訂定「應申請登錄始得營業之食品業者、類別、規模及實施日期」，已辦理工廠登記之食用油脂製造業、加工業，以及已辦理工廠登記、商業登記或公司登記之食用油脂輸入業，應於今年10月31日前完成登錄；其餘具工廠登記、商業登記或公司登記之製造、加工、餐飲、輸入及販售業者，應於今年12月31日前完成登錄。        為利於確實掌握食品業者資訊，提升食品衛生管理效率，維護國人飲食衛生安全與健康，衛福部業於102年12月3日發布訂定「食品業者登錄辦法」，並於103年4月24日公告食品添加物相關業者為首波應登錄之業者。應實施登錄之食品業者如未在期限前完成登錄作業且屆期未改，將依「食品安全衛生管理法」處新台幣3萬元以上300萬元以下罰鍰。        衛生福利部食品藥物管理署(以下簡稱食藥署)除持續辦理業者說明會，與業者充分溝通及交換意見，以期業者依不同業別全力配合政府政策詳實登錄之外，並設置免付費諮詢專線(登錄制度諮詢：0800-588-106，系統操作諮詢：0809-080-209)，以及培訓27位登錄資訊種子人員，於10月1日起於各縣市衛生局協助食品業者於食品業者登錄平台(http://fadenbook.fda.gov.tw/)完成登錄，俾利我國食品業者配合政府政策。該署並製作食品業者登錄辦法宣傳單張，除透過相關公協會轉知會員，亦函請經濟部、內政部、教育部、國防部、交通部、農業委員會等相關部會協助宣導。除將拍攝食品業者登錄宣導短片，同時已於該署首頁建立「食品業者登錄專區」(http://www.fda.gov.tw/TC/siteList.aspx?sid=3867)，提供食品業者登錄平台連結及相關宣導訊息予食品業者及民眾參考。        為加強食品衛生安全品質之管理，世界各國陸續建立掌握食品業者基本資料之制度。本國之食品業者登錄制度除為食安法之創舉，亦與國際接軌，將成為從事食品業者之門檻：完成登錄取得登錄字號，始得營業。為方便民眾辨識該食品業者是否完成登錄並取得登錄字號，食藥署另設計登錄字號套印模板(如附圖)，記載食品業者名稱及食品業者登錄字號，鼓勵食品業者自行列印，並張貼於營業場所，使民眾也能看得到食品業者配合政府政策，維護食品安全之決心。        該公告詳細訊息可至食品藥物管理署網站(www.fda.gov.tw)之「公告資訊」下之「本署公告」查詢。,2014-10-16,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11671
32,「健康食品」有2款，食品藥物管理署來說分明!,我國自88年以來，即實施健康食品管理制度，迄今已有15年歷史，產品須向衛生福利部申請健康食品查驗登記，取得許可後，始得稱做「健康食品」。目前健康食品查驗登記審查採雙軌制，取得許可之健康食品亦分成2款：第一軌為「個案審查」：產品需執行安全性、功效性及安定性試驗，經衛生福利部審查評估產品安全無虞並具保健功效，始取得健康食品許可證。目前得宣稱之保健功效共有13項：「護肝」、「抗疲勞」、「調節血脂」、「調節血糖」、「免疫調節」、「骨質保健」、「牙齒保健」、「延緩衰老」、「促進鐵吸收」、「胃腸功能改善」、「輔助調節血壓」、「不易形成體脂肪」、「輔助調整過敏體質」。產品所准許宣稱之保健功效及其宣稱敘述，取決於個別產品所提出科學驗證之結果。第二軌為「規格標準審查」：產品成分符合衛生福利部公告之健康食品規格標準，該等成分已由學理確立產品保健功效，無需個案進行保健功效評估試驗，目前已公告的健康食品規格標準為魚油及紅麴兩項，凡獲得通過者，可宣稱之保健功效敘述均相同。如：魚油類產品可標示：「本產品可能有助於降低血中三酸甘油酯；其功效乃由學理得知，非由實驗確認」；紅麴類產品可標示：「本產品可能有助於降低血中總膽固醇；其功效由學理得知，非由實驗確認」。通過審查的產品會給予健康食品(小綠人)標章，消費者可以從產品包裝上的標章及字號來辨別一、二軌，第一軌的產品上標有「衛部健食字第A00000號」，第二軌的產品標有「衛部健食規字第000000號」，已取得認證的產品可由食品藥物消費者知識服務網http://consumer.fda.gov.tw/(首頁 > 整合查詢中心 > 食品 > 核可資料查詢 > 衛生福利部審核通過之健康食品資料查詢)查詢。 ,2014-10-15,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11667
33,跨部會合作強化油脂輸入管理,   食品藥物管理署今(14)日表示，為強化外國油脂之輸入管理，近日經跨部會協調，確認我國強化油脂輸入管理機制，包括輸入分流管理，由各油脂用途主管機關提出輸入規定，交由經濟部國際貿易局公告複合輸入規定，另由財政部關務署公告輸入油脂應於進口報單寫用途，未來輸入油脂將依用途由用途之主管機關負責管理。    針對輸入食品用途油脂，食藥署進一步表示，未來將要求大宗與散裝之油脂輸入，必須檢附出口國官方證明，向食藥署申請輸入查驗時，食藥署將查核文件，有疑慮則立即透過我國駐外單位向出口國官方查證工廠與文件之合法性。此外，食藥署於必要時將執行境外查核，或要求進口商自主實施境外查核。 ,2014-10-14,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11666
34,103年度FDA優良廚師頒獎典禮，19人榮獲表揚！,衛生福利部食品藥物管理署(以下簡稱食藥署)為表揚並獎勵我國優秀餐飲從業廚師，於103年10月13日下午1時30分假誠品生活松菸店表演廳舉行「103年度FDA優良廚師頒獎典禮」，透過餐飲相關單位薦報共計44位人選，經過評審會議審查參賽者所檢附各類證明文件，依敦品勵行、專業貢獻、技術能力、博學修養及社會公益等進行評分，評選出19位廚師(詳細介紹，請參考附件)。 本次獲獎者分別來自不同的餐飲業別，其共同的特色除了對餐飲廚藝努力精進之外，每年更持續接受8小時衛生教育，使美食佳餚的製作過程，在追求色、香、味俱全之餘，更注重到食品的衛生安全，為民眾的飲食健康把關。對此，食藥署在廚師節前夕給予最高的肯定與支持，期盼他們能夠拋磚引玉，激勵更多有心投入餐飲界的年輕學子們齊心齊步，共同提升我國餐飲衛生品質！未來，食藥署將持續辦理優良廚師頒獎典禮，鼓勵持續接受衛生教育並落實衛生管理之優良廚師，來表達對廚師的感謝。  ,2014-10-13,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11655
35,新增摻偽檢驗生力軍-元素分析儀串聯同位素比值質譜儀,                          食品藥物管理署於今年度購置「元素分析儀串聯同位素比值質譜儀」，為食品摻偽檢驗新增生力軍，未來將可利用其碳同位素比值之檢驗結果，協助鑑定蜂蜜、果汁等之純度及是否有摻偽行為，杜絕不實產品。      不論檢驗或標準如何的完備，摻偽行為總是能「道高一尺魔高一丈」的突破管控，因此摻偽檢驗就像大鬥法一般，必須不斷的改變戰術，才能有效破解。由於少數不肖商人為圖取更大利益，在食品中可能加入食品原有成分，例如糖、水等，但卻仍標榜是「純」、「真」的產品，因添加物質與原有食品成分相同，若以一般食品檢驗的方式，並無法加以區分。因此，食藥署為了增加摻偽檢驗技術的面相，特別添購「元素分析儀串聯同位素比值質譜儀」，針對碳同位素比值進行分析，以區別糖類的來源。      因應國際間層出不窮且不可預知的各種非法摻偽行為，食藥署自99年起逐年於人員能力、儀器設備及相關檢驗研究等面向同步強化，並將這些檢驗技術及設備應用於特殊案件之解決，例如，102年食藥署在無法取得標準品的情況下，領先國際開發鑑別食用油中銅葉綠素及定量主要成分Cu-pyropheophytin a之檢驗方法，該分析技術已獲國際肯定，目前刻正進行國際之實驗室間比對的環試驗(ring test)，這是國家實驗室檢驗能力的具體展現。有了「元素分析儀串聯同位素比值質譜儀」，將可在打擊食品摻偽假冒的不法行為上展現新技術，讓國家實驗室之檢驗技術水準能持續超越國際。,2014-10-12,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11622
36,提防藥物過敏癥兆，停藥並及時處置可降低危險,                    衛生福利部藥害救濟審議委員會審議藥害救濟申請案件時，曾發現有病人服用降尿酸藥allopurinol數週後，出現皮疹、發燒、喉嚨痛等疑似藥物過敏反應症狀，分別到不同診所就診數次，卻僅被診斷為濕疹及上呼吸道感染，未能及時停藥，導致藥物不良反應惡化，直至全身水泡、黏膜嚴重潰瘍，回原處方醫院急診時，才被診斷出可能是嚴重的藥物過敏—「史蒂文生氏強生症候群（Stevens-Johnson Syndrome，簡稱SJS）」，病人雖幸運存活卻留下嚴重後遺症。食品藥物管理署(簡稱食藥署)於近期發函請各醫療院所加強藥袋標示，並提醒醫療人員應對病人用藥後出現嚴重皮膚不良反應初期癥兆如：喉痛伴隨發燒、口腔/黏膜潰爛、皮膚紅疹等症狀應提高警覺，切勿僅以為是上呼吸道感染或一般過敏症狀來治療，如早期發現並適當處置，可避免更嚴重傷害發生。根據歷年藥害救濟統計資料顯示，皮膚及皮下組織之嚴重藥物不良反應，約占所有藥害救濟給付案件的六成；此類嚴重不良反應包括史蒂文生氏強生症候群/毒性表皮溶解症（SJS/TEN）、藥物敏感症候群（DRESS）等；常見可能導致嚴重皮膚不良反應的可疑藥品包括：降尿酸藥品（如allopurinol）、抗癲癇藥品（如carbamazepine、phenytoin、lamotrigine等）及非類固醇類消炎止痛藥品（NSAID）（如mefenamic acid、diclofenac、ibuprofen…）等。嚴重皮膚不良反應的初期症狀包括：喉嚨疼痛伴隨發燒情形、口腔/黏膜潰爛、皮膚紅疹、丘疹、廣泛性表皮脫落、眼睛癢、水泡、出血、倦怠等，雖然大多數皮膚不良反應的發生是難以預期的，但如能及早發現，及時停藥並做適當處置，可降低藥品不良反應的嚴重度及傷害。為確保民眾用藥安全，食藥署除發函請各醫療院所加強藥袋標示外，亦提醒民眾應注意服藥後的身體反應，用藥期間有不適症狀應儘速就醫，並告知用藥情形；醫療人員若遇病人出現疑似皮膚不良反應之症狀，應提高警覺病人是否服用可能造成嚴重過敏反應的藥品，及早給予適當處置。若懷疑因正當使用合法藥物而發生藥物不良反應，導致住院、殘障或死亡，可檢附資料向藥害救濟基金會申請藥害救濟。,2014-10-01,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11616
37,保「胃」戰起跑 「藥」吃對！,"根據IMS資料，台灣去年(102年)國人總共吃掉超過22億顆胃藥，其中制酸劑藥品就高達17億顆以上，金額超過13億元!以單顆藥厚度0.2公分來換算，國人每年服用的制酸劑疊起來高度約為6,693座101大樓。衛生福利部食品藥物管理署(簡稱:食藥署)8月中進行全國性制酸劑(胃藥)用藥行為調查，並配合925用藥安全日發表調查結果。調查顯示近2成的民眾在最近3個月內至少服用1次以上之胃藥，國人的保「胃」戰正悄悄開打，但是這些制酸劑的服用真的是有必要且正確服用的嗎?  全國性調查發現，民眾普遍存在著「吃藥傷胃」之錯誤觀念，不少民眾就醫都會主動要求醫師開立胃藥，希望減低對腸胃的傷害，有接近3成(26.6%)之民眾會主動要求醫生另外再開胃藥，其中40-59歲中高齡民眾更高達3成5。許多民眾對於藥是一無所知，其實大部分的藥品其實不會造成腸胃道不良反應，民眾卻因為「加個胃藥顧胃」的錯誤概念而吃下去的制酸劑，等於是白吃了。仍有2成半民眾表示會根據親友的建議或廣告印象自行購買胃藥來吃，買回家後，2成民眾甚至不會詳細閱讀藥品使用說明書。調查更發現，高達7成民眾對於使用制酸劑長期風險不清楚，期服用胃藥會使胃內酸鹼值升高，胃酸變少，反而造成腸胃細菌過度生長，適得其反；民眾如果腸胃不適症狀在服用制酸劑3天後仍不見好轉，應儘速就醫，切勿自行持續使用。  民眾往往忽略用藥的風險，錯誤的用藥行為可能對身體造成負擔，食藥署不斷持續教育民眾使用藥品須遵守五要原則「要知風險、要看標示、要告病況、要遵醫囑、要問藥師」及五不原則「不要求、不併用、不長期、不刺激、不亂買」，特別注意切勿自行購買制酸劑跟其他藥品一起服用，可能會影響疾病治療效果或增加藥品副作用，若有任何問題一定要「生病找醫師、用藥找藥師」!  食藥署長期向國人宣導用藥安全觀念，今年925用藥安全日，將呈現國人在使用制酸劑上常見錯誤認知，並由專業藥師親自現身教導民眾正確用藥，並設計了正確用藥宣導大使－藥博士，以親切可愛的形象，藉以宣導民眾如何建立正確用藥觀念及習慣，貼近與民眾的距離，呼籲民眾安全用藥的重要性，期許共同打造一個更安全、更健康的用藥環境。此外，於9月9日起展開為期兩個月的｢保胃戰｣網路有獎徵答遊戲，透過有趣的互動式QA，建立民眾正確用藥認知！ ",2014-09-25,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11595
38,食藥署舉辦103年度全國「食品衛生檢驗科技研討會」,                          食品藥物管理署（以下簡稱食藥署）為了促進國內食品衛生檢驗科技的研究風氣、提升檢驗數據的品質，並增進食品衛生檢驗人員的技術交流，於9月23日及24日假台北市救國團劍潭青年活動中心舉辦103年度「食品衛生檢驗科技研討會」。本研討會由台北市政府衛生局協辦，並特地邀請臺灣大學何國榮教授、東吳大學傅明仁教授、海洋大學蔡國珍副校長等學者專家蒞臨指導，參加人員包括政府機關、學校、衛生局及民間實驗室共250人。      會議以「穩定同位素質譜分析在食品檢驗之應用」及「棉籽酚與銅葉綠素之檢驗方法開發歷程」2項專題演講為開場，拓展檢驗伙伴之新知，也就劣質豬油事件之檢驗現況進行報告。此外，會中共發表80篇論文，包括口頭論文12篇及壁報論文68篇，內容涵蓋農藥、動物用藥、微生物、食品摻假、基因改造食品、添加物等領域之檢驗研究與市售調查成果。      建立良好的檢驗技術與值得信賴的檢驗數據，是政府機關執行食品衛生管理時，不可或缺的重要基石。在打擊食品摻偽假冒的不法行為上，食藥署亦已積極建構相關檢驗技術，除了已將技術應用於油品混摻銅葉綠素之檢驗，因而獲得國際認同，展現國家實驗室精湛的檢驗技術外，未來，食藥署仍將在檢驗專業上持續精進，並與國際保持交流及互動，讓國家實驗室之檢驗技術水準能持續超越國際，確保實驗室數據的準確性及公信力。同時透過研討會持續與各界交流檢驗技術，共同提升中央、地方及民間實驗室檢驗能力，提供更優質的食品衞生檢測服務，嚴格為民眾的飲食安全把關。,2014-09-24,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11587
39,食品安全把關、全面打擊不法,為保障大眾食品消費權益，自本(9)月16日起，展開市售油品及其相關製品全面擴大稽查，針對油品進行抽驗與檢驗，經查違規產品下架封存回收，第一時間對外發布訊息、公布在食品藥物管理署網站。食品藥物管理署針對劣質豬油案之不法油品檢驗項目，除檢驗酸價、總極性物質、重金屬(砷、鉛、銅、汞、錫)及黃麴毒素外，增加各界關注之有害物質檢驗品項，如重金屬鉻、苯駢芘、多氯聯苯、戴奧辛、丙烯醯胺及歐盟毒性列管之4種多環芳香族碳氫化合物等。惟鑑於檢驗品項有限，對於非法產品即使檢驗結果無異常並不代表無潛在健康風險。在此呼籲廠商，使用不合格的油品原料所製造的產品，依食品安全衛生管理法第15條規定判定為不法產品，不論檢驗結果為何，均應予沒入銷毀。食品藥物管理署再次強調對於不法廠商定加嚴懲。民眾若有相關疑問，可至食品藥物管理署網站劣質豬油事件專區查詢相關訊息http://www.fda.gov.tw/或請撥打食品藥物管理署諮詢專線02-27878200、各縣市政府消保專線1950。  ,2014-09-23,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11586
40,食藥署舉辦103年度「食品衛生檢驗科技研討會」,食品藥物管理署為了促進國內食品衛生檢驗科技的研究風氣、提升檢驗數據的品質，並增進食品衛生檢驗人員的技術交流，於9月23日及24日假台北市救國團劍潭青年活動中心舉辦103年度「食品衛生檢驗科技研討會」。本研討會由台北市政府衛生局協辦，參加人員包括政府機關、學校、衛生局及民間實驗室共250人。  ,2014-09-23,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11581
41, 食品藥物管理署將針對香港、中國大陸及澳門生產之食用油品，於進口時加強管制措施。,    食品藥物管理署今（9/11）日表示，有關香港金寶運（GLOBALWAY CORP. LTD.）貿易公司販售非食用豬油給我國強冠企業股份有限公司，卻偽造為食用豬油乙事，經查除強冠公司進口外，並無其他台灣廠商進口該公司豬油。另強冠公司100年進口該公司豬油之所附公證報告，均由EAGLE VIEW COMPANY LIMITED公證公司所出具。     食品藥物管理署今日起將針對自香港輸入之食用豬油，採取暫停受理報驗措施，另自中國大陸、香港及澳門輸入之其他食用油品，則採取逐批查驗措施，並要求於進口時檢附官方衛生證明文件，以確保我國民眾食品衛生安全。 ,2014-09-11,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11537
42,嚴正譴責違法行為 持續監測潛在風險,食品藥物管理署嚴正譴責業者使用劣質豬油品混充食用油之違法行為。該署於103年9月5日召開「劣質豬油危害健康之管理研商會議」，邀集食品科學、油脂化學、毒理學及健康風險評估等專家學者等，共同針對劣質豬油之健康風險進行討論，重要結論如下:        (一)  使用劣質豬油混充為食用油販售，已明確違法，應即下架回收銷毀。 (二)  劣質豬油雖可能具有潛在之健康風險，惟因本案有關問題油品流入市面時間及民眾攝取量相當有限，是否會造成健康危害，仍需更多科學資料進行評估。 (三)  除了現有檢驗項目外，食品藥物管理署將針對有問題之劣質豬油進行總極性物質、苯駢芘、酸價等之檢驗。     食品藥物管理署及各縣市衛生局近四年來，持續針對市售各類油炸油進行監測，合計檢驗超過5萬件，檢驗結果99%均符合規定。另，現行「食用油脂類衛生標準」中業已訂有銅、汞、砷、鉛等四種重金屬之限量規定，分別為0.4 ppm、0.05 ppm、0.1 ppm、0.1 ppm，該等限量之制定業已充分考量國人之攝食量及暴露風險，如以符合該標準之食用油脂進行國人攝食量風險評估結果，不會危害人體健康。  針對本次劣質豬油混充為食用油之詐欺案件，即使這些油品對民眾健康不一定有風險，但對違法的業者仍應給予最嚴重的處罰，以還給社會一個公道。 ,2014-09-06,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11513
