,title,content,date,link
10,食藥署持續與地方政府衛生局合作加強查核豬肉食品產地標示,"                        食藥署持續與地方政府衛生局合作加強查核食品產地標示，112年統計至9月底止共完成查核豬肉及豬可食部位原料標示37,216件次，共查獲標示不符規定9件，其中8件皆為應標示豬肉原料原產地惟未標示，餘1件為標示不實；完成處辦7件共裁處21萬9,000元，餘2件處辦中。　　違規態樣為標示不實者1件，為本署於112年9月27日會同桃園市政府衛生局查獲「新興冷凍食品有限公司」購入「美國冷凍豬前腿肉」製成「豬火鍋肉片」(重組肉)，或與「加拿大豬前腿肉」混製成「豬火鍋肉片」(重組肉)，惟外包裝原料原產地僅標示「加拿大」，衛生局已命業者下架回收112年8月20日前製造之火鍋肉片，並責令業者112年10月2日前改正違規食品原產地標示始得販售，並依食品安全衛生管理法第15條，及同法第49條第1項規定移請檢調偵辦；另查該業者紙本交貨資料與電子申報交貨不符，後續由衛生局依法處辦。　　自110年1月1日起，不論進口或國產含有豬肉或豬可食部位原料者，所有包裝食品、散裝食品或直接供應飲食場所供應的食品，都應依規定標示其豬肉及豬可食部位原料之原產地(國)，食品之標示、宣傳或廣告如涉不實、誇張或易生誤解，即涉違反食安法第28條第1項規定，依同法45條處新台幣4-400萬元，主管機關將持續嚴查，食藥署呼籲食品業者應保存食品來源及流向憑證以備主管機關查核，並不得為不實之標示或廣告，以免受罰。",2023-10-03,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t622156
11,食藥署辦理112年度FDA優良廚師暨新秀廚師-金帽獎頒獎,食品藥物管理署(下稱食藥署)為表揚傑出之餐飲從業人員，於112年10月2日假台北世貿一館舉辦「FDA優良廚師暨新秀廚師頒獎典禮」，表揚來自飯店、醫院、餐廳、小吃店等來自各界優異之27名優良廚師及5名新秀廚師，得獎名單詳見附件。自98年以來，食藥署舉辦優良餐飲從業人員表揚活動，以嘉獎廚師的優異表現。這個獎項的設立強調參賽者在「品德修養、專業貢獻、技術能力、終身學習、社會公益」等五個方面的表現，並由餐飲團體代表與專家學者共同組成的評審委員團隊進行嚴格評選。獲獎廚師每年皆持續參加8小時的衛生講習訓練課程，以獲得衛生安全專業知識，閒暇之餘亦積極參與社會公益活動，不遺餘力為社會服務群眾貢獻一份心力。對此，食藥署給予最高的肯定與支持。　　　　今年是第12屆金帽獎表揚，至今已有287位傑出廚師獲得殊榮。本屆頒獎典禮透過點亮天燈儀式，旨在得獎廚師能夠分享此份殊榮，繼續引領餐飲業界，激勵更多廚師們團結一心，堅守崗位，提供安心美食，共同為餐飲衛生品質及飲食文化的傳承而努力。,2023-10-02,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=30139
12,食藥署持續精進藥品GMP管理，維護國人用藥安全,                    　　為確保藥品之製造品質，我國自民國96年公告實施國際GMP標準（PIC/S GMP），並因應國際趨勢持續更新相關法規，使國內西藥的製造品質，從品質檢驗、品質保證，進入以風險管理為基礎之品質管理，並涵蓋藥品生命週期，以提昇我國製藥產業之國際形象，帶動我國生技醫藥產業發展。　　此外，食藥署亦建立獨立及專業之西藥GMP檢查管理單位，透過嚴謹的教育訓練積極培育GMP稽查人力資源，成立藥品GMP專職稽查體系，並於102年成為國際醫藥稽查協約組織(PIC/S)會員，導入符合國際水準之稽查系統，使西藥廠GMP標準與管理逐步與國際接軌，國人可以使用與國際相同品質之藥品，並提升國產藥品全球競爭力，迄今通過檢查符合PIC/S GMP西藥藥廠達238家。　　為維護消費者用藥品質及安全，食藥署針對已通過PIC/S GMP評鑑之藥廠，除每2-4年定期執行例行性查核持續監控外，也於必要時啟動無預警之機動性查核，加強管控國內藥廠能持續符合GMP規範。因應國際趨勢與挑戰，食藥署將持續精進藥品GMP管理，並監督藥品製造品質，讓民眾用藥更安心。                ,2023-10-01,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t622142
13,中秋烤肉不烤焦，兼顧美味與健康,                        中秋佳節即將到來，食品藥物管理署(下稱食藥署)曾以多種市售烤肉器具如鋁盤、烤肉墊、烤肉網及烤肉盤等來烤肉並進行檢測，結果發現食材經各式烤肉器具燒烤後，並不會有重金屬遷移至食材的狀況；而食材經高溫燒烤後所產生之多環芳香族碳氫化合物含量，會隨著燒焦程度增加而提高。食藥署提醒民眾，可以放心選用市售烤肉器材，惟食材應避免過度烤焦，更能安心健康過中秋。    食藥署曾選擇豬里肌肉片為食材，以各式市售烤肉網及烤肉盤進行燒烤，測試重金屬之遷移。結果發現，肉片均未檢出重金屬鉻、鎳、鎘、鉛及鋁，僅檢出極微量之鋅，其含量小於「台灣地區食品營養成份資料庫」中所載之豬里肌肉中鋅含量，顯示檢出之鋅應為肉片本身含有，而非自烤肉器具遷移。食藥署亦曾挑選甜不辣、吐司、肉片及香腸等烤肉常用食材，觀察不同燒烤程度處理後之多環芳香族碳氫化合物 (食品經不完全燃燒或高溫裂解所產生的污染物)的含量變化。結果顯示，相較於正常燒烤，食材烤焦後所含之多環芳香族碳氫化合物含量顯著增加。    食藥署呼籲民眾，烤肉時應盡量避免烤焦，一旦烤焦就不要再食用，太厚或太大片的食材建議可先切成小片後再烤，或針對較難烤的食材先以蒸、煮或微波等方式烹煮後再烤，以縮短燒烤時間，除了可減少有害物質的產生，也可多點時間與親友相聚，過個健康又快樂的中秋節。,2023-09-29,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t622147
14,食藥署試辦具有蛋型之實質轉型散裝蛋製品雞蛋原料原產地標示,                    　　食品藥物管理署(下稱食藥署)為確保消費者知及選擇的權益，於112年9月21日召開專家討論會議，專家建議輔導業者主動揭露具有蛋型之實質轉型蛋製品雞蛋原料原產地，如白煮蛋、茶葉蛋、滷蛋、溏心蛋等，輔導措施試行6個月，視施行結果研議後續實施方式。　　本次試辦期間自112年9月25日起為期6個月，以各大通路商為本次優先試辦業別，產品範圍以具有蛋型之白煮蛋、茶葉蛋、滷蛋、溏心蛋等散裝蛋製品為主，標示方式建議可參考散裝食品標示規定，以卡片、標記（標籤）或標示牌（板）等型式，採懸掛、立（插）牌、黏貼或其他足以明顯辨明之方式，擇一標示。　　食藥署另製作標示樣張置於本署官網文宣品下載專區(http://www.fda.gov.tw/TC/Promotional.aspx)，歡迎各界下載運用。,2023-09-27,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t622148
15,秋季痛風易發作，正確治療才有解,                        秋季天氣逐漸涼爽，早晚溫差大，再加上飲用啤酒及進食海鮮，導致尿酸濃度飆高，成為痛風發作旺季。食品藥物管理署（以下稱食藥署）提醒，痛風發作時，會在關節處局部發生紅腫熱痛的現象，民眾如有關節腫痛等疑似痛風症狀，務必儘速就醫檢查。    急性期痛風發作，主要使用非類固醇消炎止痛藥（NSAIDs）、秋水仙素（Colchicine）及類固醇，進行消炎止痛；長期控制痛風，則是使用降尿酸藥品，如：Benzbromarone、Sulfinpyrazone、Probenecid、Allopurinol、Febuxostat，控制血液尿酸值，防止關節破壞及腎臟損害發生。食藥署提醒，使用Allopurinol可能會發生嚴重藥品過敏，目前國內針對首次開立Allopurinol之病人，健保給付終身一次HLA-B* 5801基因篩檢，醫師於處方該藥品前可先進行基因檢測，以降低藥品過敏的風險；民眾則應遵循醫囑按時服藥，注意用藥期間身體反應，若有皮膚紅疹、口腔潰瘍、喉嚨痛、眼睛紅腫灼熱、嘴唇腫、發燒等藥品過敏症狀，應立即回診就醫。    治療痛風要多管齊下，不是只靠藥品，也需要進行飲食控制及體重管理，適當補充水分，避免攝取酒精、含果糖飲料及高嘌呤食物（如紅肉、內臟及海鮮類），才是正確治療痛風之道。                ,2023-09-27,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t622145
16,食藥署重申豬肉原產地標示規定,                        有關媒體報導，食藥署大開後門讓美豬合法洗產地，美國進口活體豬在臺灣宰殺後就變臺灣豬乙節，食藥署澄清，國內並沒有輸入美國活體豬直接進入屠宰場宰殺的情事，經查少量進口的活體豬是做為繁殖之種豬使用。    自110年1月1日起，不論進口或國產含有豬肉或豬可食部位原料者，所有包裝食品、散裝食品或直接供應飲食場所供應的食品，都應依規定標示其豬肉及豬可食部位原料之原產地(國)，原產地（國）應以其屠宰地(國)為據。    食藥署重申輸入豬肉，均經跨部會機關在邊境查驗，符合規定後始得輸入，食藥署以民眾飲食衛生安全為優先考量，由源頭到通路嚴加把關，並且與各地方衛生局共同全力輔導業者符合法規之要求，確保食品安全，讓民眾安心且享有更多產品來源選擇。                ,2023-09-24,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t622135
17,食藥署說明液蛋製造業者及市售雞蛋查核情形,"                    因應近期各界關切雞蛋安全議題，衛生福利部食品藥物管理署(下稱食藥署)及農業部已於9月19日至21日三天，完成16家進口雞蛋洗選業者及13家倉儲/物流業者聯合輔導。為維護民眾食用液蛋產品衛生安全，食藥署亦於9月21日起針對液蛋製造業者之製程及作業環境與產品標示等項目進行查核，並向業者說明標示相關法規。9月21日至9月23日三天已完成59家業者查核，56家製程及作業環境符合食品良好衛生規範(GHP)準則，2家須限期改善，1家現場查為蛋品買賣，未製造液蛋；另抽查97件液蛋產品之標示，95件符合規定，2件於業者冷藏庫見有品名未標示「未殺菌」字樣及相關醒語，疑涉違反食品安全衛生管理法第25條規定，現場已輔導告知業者改正，並已移請地方政府後續辦理。有關加強市售雞蛋稽查專案，食藥署聯合地方政府衛生局針對全國販售通路，如量販店、賣場、超市、超商及市場等進行雞蛋查核，查核內容分為外觀檢查及標示。自9月14日至9月23日已查核全國販售通路2,921件雞蛋，均符合規定；針對加強市售生鮮雞蛋動物用藥殘留抽驗，已抽驗80件，49件檢驗合格，餘尚在檢驗中。食藥署將持續聯合地方政府衛生局針對市售雞蛋加強查核，以維護民眾食用安全。",2023-09-23,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t622132
18,衛生福利部與農業部共同合作，全面輔導洗選業者,"                    鑒於近期各界關切雞蛋安全議題，奉行政院指示，衛生福利部食品藥物管理署(下稱食藥署)與農業部共同合作，由農業部提供進口雞蛋洗選業者名單，針對洗選業者執行聯合輔導。聯合輔導行前會議將於9月18日召開，並於9月19日啓動，至9月21日一連3天，完成全數進口雞蛋洗選業者輔導。輔導重點包含有效日期標示、文件保存及倉儲管理等。另食藥署已啓動「加強市售雞蛋稽查專案」，針對全國販售通路，如量販店、賣場、超市、 超商及市場等進行雞蛋聯合查核，至12月底預計查核 4,000 件，並持續加強市售雞蛋抽驗，維護民眾食用安全。                ",2023-09-17,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t612054
19,食藥署聯合地方政府衛生局加強販售通路雞蛋查核,"鑒於近期各界關切進口蛋品安全議題，食品藥物管理署(下稱食藥署) 規劃加強市售雞蛋稽查專案，聯合地方政府衛生局，自即日起至112年12月31日，針對全國販售通路，如量販店、賣場、超市、超商及市場等進行雞蛋查核，預計查核4,000件。查核內容分為外觀檢查及標示查核，外觀檢查包含雞蛋外殼有無完整、破裂，或雞蛋本身有無變質、腐敗、發霉等情形；標示查核包含查核品名、原產地(國)、有效日期、負責廠商名稱等標示事項。另為維護市售雞蛋衛生安全，食藥署每年聯合地方政府衛生局針對生鮮雞蛋執行抽驗，檢驗動物用藥殘留。將持續加強市售雞蛋抽驗，自9月至12月底，預計抽驗320件，以維護民眾食用安全。                ",2023-09-16,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t612048
20,衛福部食藥署核准莫德納XBB.1.5 疫苗專案輸入,                        衛生福利部食品藥物管理署(以下簡稱食藥署)為因應新型冠狀病毒疾病(以下簡稱COVID-19)當前流行變異株防疫之需求，於112年9月13日召開專家會議，核准莫德納XBB.1.5 疫苗專案輸入。    食藥署表示，經審查莫德納XBB.1.5 疫苗所附資料證據，莫德納XBB.1.5 疫苗與先前已核准的莫德納疫苗採用相同的技術平台製造，具有相似的特性。動物試驗及小規模免疫原性試驗結果顯示，施打莫德納XBB.1.5 疫苗，可誘發對抗XBB變異株病毒(如XBB.1.5、XBB.1.16)較佳的中和抗體免疫反應，而對於重點變異株EG.5和新出現的變異株BA.2.86，亦可誘發相似的中和抗體免疫反應，可對目前流行的變異病毒株提供保護效益優勢。在安全性方面，施打莫德納XBB.1.5 疫苗追加劑發生的局部/全身性不良反應與先前已核准的莫德納疫苗相似，以輕中度不良反應為主。    食藥署表示，考量國內目前流行的變異株以XBB變異株病毒為主，世界衛生組織亦建議使用單價XBB.1衍生譜系(如XBB.1.5)作為新疫苗抗原成分，經專家會議整體評估其臨床風險效益，同意核准莫德納XBB.1.5 疫苗專案輸入，適用於6個月以上兒童、青少年及成人的主動免疫接種。未來食藥署將持續監控國內外接種COVID-19疫苗的安全警訊，分析評估疫苗不良事件通報資料，執行安全監視機制，保障民眾接種疫苗之安全。                ,2023-09-13,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t602035
