,title,content,date,link
29,避免嚴重藥害，從警覺藥物過敏6大症狀開始,我國藥害救濟給付最主要的不良反應為嚴重藥物過敏反應，由於無法預期，且病人常常忽視初期症狀，未即時處置，導致嚴重藥害之發生。所謂的藥物過敏是指服用、塗抹或注射藥物後，身體出現免疫性的抗拒反應，其發生幾乎無法預期，可能與個人體質、疾病、或藥物特性有關，絕大多數是輕微症狀，例如：皮膚癢、紅疹…等，極少數亦可能出現嚴重皮膚不良反應，例如：史蒂文生氏-強生症候群…等，甚而導致死亡的嚴重案例。食品藥物管理署(簡稱:食藥署)與藥害救濟基金會曾推出「用藥過敏紀錄卡」，方便民眾紀錄藥物過敏史，近期更推出「藥物過敏早期症狀自我檢視表」及「藥物過敏6大症狀海報」，免費提供醫療院所索取，透過醫療機構提醒民眾對於「疹、破、痛、紅、腫、燒」等6大藥物過敏初期症狀之瞭解與警覺。 食藥署建議民眾，善用「藥物過敏早期症狀自我檢視表」及「用藥過敏紀錄卡」，以避免嚴重藥物過敏之發生。一、 「藥物過敏早期症狀自我檢視表」：用藥時，定時檢視「藥物過敏早期症狀自我檢視表」，自我檢視是否出現藥物過敏常見六大前兆症狀，包括：1.「疹」--皮膚紅疹、搔癢或水泡；2.「破」--口腔潰瘍；3.「痛」--喉嚨痛；4.「紅」--眼睛不適(紅腫、灼熱)；5.「腫」--眼睛、嘴唇腫；6.「燒」--發燒。這些症狀可能在服藥後數日內發生，也可能二至三個月才出現。倘出現時，應立即回診處方醫師。二、 「用藥過敏紀錄卡」：有藥物過敏史的民眾，除了可請醫師將過敏藥品名稱註記於健保IC卡並上傳健保署供查詢外，還可適度運用「藥物過敏紀錄卡」，將藥物過敏史紀錄於該卡，連同健保卡隨身攜帶，就醫時主動告知處方醫師，領藥時再請藥師幫忙核對，以免誤用過敏藥物。食藥署同時提醒醫療人員，處方藥品前應主動詢問病人之過敏史，對於處方降尿酸藥、抗癲癇藥等較高風險的藥品時，讓病人瞭解藥物過敏之可能症狀；如病人使用藥品後出現前述症狀時，切勿僅以為是上呼吸道感染或一般過敏症狀，並考慮是否為服用藥品後發生之不良反應，宜考慮立即停藥並採取適當處置，以降低藥物過敏之嚴重度。,2016-02-17,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19601
30,發布訂定「加工助劑衛生標準」並修正食品添加物使用標準,                            衛生福利部於本(17)日發布訂定「加工助劑衛生標準」，係為確保消費者飲食安全及食品產業之發展，參考聯合國食品標準委員會(Codex Alimentarius Commission)、美國、紐澳、日本等國際加工助劑管理規定，訂定我國加工助劑衛生標準。        加工助劑係指在食品或食品原料之製造加工過程中，為達特定加工目的而使用，非作為食品原料或食品容器具之物質，其於終產品中不產生功能，但可能存在非有意但無法避免之殘留。「加工助劑衛生標準」規範加工助劑之使用原則、規格及於食品中殘留量，本次首先發布溶劑之使用規定，並配合修正「食品添加物使用範圍及限量暨規格標準」中第(十五)類溶劑規定，將功能性名稱修正為載體(Carrier)，保留可供為載體使用之丙二醇及甘油，刪除己烷等5項溶劑改為加工助劑管理，以供各界遵循。        衛生福利部將參考國際間加工助劑之使用規範，持續增訂各項加工助劑衛生標準，以保障民眾食的安心，並與國際間加工助劑管理規範接軌，以利我國食品產業發展。,2016-02-17,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19600
31,防範食品中毒 健康過好年,農曆春節將至，出外旅遊、圍爐成為國人一年中最重要的家族團聚活動，然而根據衛生福利部疾病管制署調查資料顯示，春節期間腹瀉人數較平常增加，只要調理食品時稍有不注意，就很容易造成食品中毒發生。食品藥物管理署 (以下簡稱食藥署) 建議民眾，為防範食品中毒的發生，圍爐食材購買不過量，避免過多的食材儲存於冰箱，導致冰箱冷卻效果下降，造成微生物孳生，同時應避免生食，尤其高風險之生鮮食品如生蠔，食用前更需澈底加熱，以及遵守預防食品中毒五要原則，就能讓您安心過好年：1. 要洗手：調理食品前後需澈底洗淨雙手，有傷口要包紮。2. 要新鮮：食材要新鮮，用水要衛生。3. 要生熟食分開：處理生熟食需使用不同器具，避免交叉污染。4. 要澈底加熱：食品中心溫度超過70℃，細菌才容易被消滅。5. 要注意保存溫度：保存低於7℃，室溫不宜放置過久。食藥署呼籲，若發生疑似食品中毒事件時，應儘速就醫，並配合衛生單位調查，以釐清食品中毒發生原因。最後，食藥署敬祝您身體健康、新春佳節愉快。,2016-02-06,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19527
32,「藥」品質  原料藥來源嚴格管控,食品藥物管理署（以下簡稱食藥署）分析目前符合GMP之輸入原料藥許可證及統計103年國內藥廠自用之原料藥進口次數，大多數製造廠為中國大陸及印度，約佔50%，其次為義大利及日本。國際上藥品的原料藥來源，依據102年歐洲理事會(EUROPEAN COMMISSION)」官方統計文件，原料藥輸入歐盟第一名國家為印度 (496家藥廠，約佔33%)、第二名為中國大陸(438家藥廠，約佔27%)，所以仍以印度及中國大陸為主。歐盟在102年針對進口歐盟的原料藥進行管控，必須取得出口國藥品管理機關簽發的品質證明文件。臺灣藥品的原料藥來源亦主要來自於中國大陸及印度，食藥署近年在確保原料藥來源品質上，積極推動原料藥管理相關政策，為加強藥品及其許可證管理，對於未來無法符合我國標準的藥品，不論國產或輸入藥品，將使其逐步退出市場，以強化藥品管理及降低藥品品質風險。,2016-01-29,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19555
33,104年度新藥查驗登記審查成果回顧,為使國人獲得與國際同步之創新藥品，食品藥物管理署(以下簡稱食藥署)確保用藥品質及安全原則下，104年度共核准170件新藥申請案，相較去年核准件數增加近三成(26%)，再創歷史新高，其中2件國產新藥核准締造『全球No.1』的新紀錄，其核定適應症分別為用以控制接受血液透析治療的成年慢性腎病患者之高磷血症(成分名：Ferric Citrate)及曾接受過化療藥物gemcitabine治療之轉移性胰腺癌病患(成分名：Irinotecan liposome)。經分析，在170件新藥申請案中，27件為國產藥品，143件為輸入藥品；49件為新成分新藥、44件為生物藥品，治療領域包括抗癌藥物、抗病毒藥物(如C型肝炎病毒、HIV病毒)、罕見疾病藥物、公共衛生需求疫苗等。特別是近來備受矚目的癌症免疫治療抗體藥物，我國去年亦加速核准2項新藥上市，顯示食藥署積極為受嚴重或威脅生命疾病病人謀求新治療選擇。為加速各類醫療迫切需求之新藥審查，食藥署公告修正「新藥查驗登記優先審查機制」及「新藥查驗登記加速核准機制」，擴大原適用「新成分新藥」為涵蓋至藥事法第七條新藥(即新成分、新療效複方、新使用途徑)。104年度完成15件優先審查案件，審查時間大幅縮減至171天(中位數)。此外，對於我國自行研發新穎藥品，自研發階段即提供法規諮詢輔導，讓藥品及早上市嘉惠病人，並促進我國新藥研發產業。隨著生物技術逐漸嫻熟，為增進國人用藥可近性及促進台灣生技醫藥產業的發展，食藥署致力於法規科學的提升及創新政策的推動。104年度完成公告修正「生物相似性藥品查驗登記基準」及「生物相似性單株抗體藥品查驗登記基準」。對於細胞治療產品亦公告「人類細胞治療產品查驗登記審查基準」及「人類細胞治療產品捐贈者合適性判定基準」，並且實施「生物藥品許可證得同時刊載一家以上製造廠」，俾利藥品調度，降低國內缺藥風險。為提升審查透明度，全面開放廠商列席諮議會議。同時，導入新藥審查利益風險評估(Benefit-Risk Assessment)機制及新藥查驗登記線上申請試運行，期望加速新藥上市，達成「技術深耕台灣、產品外銷國際」之願景。新藥發展與臨床使用攸關國民健康和生命安全，需要政府高度管理及嚴格法規要求，而藥品之品質、安全、療效則有賴於廠商及衛生主管機關共同把關。食藥署與醫藥品查驗中心共同合作運用有限審查人力，超越往年核准多項新藥上市，以審查品質、一致、明確、效率、透明為核心目標，強化審查及業界雙向溝通，讓新藥快速核准上市，嘉惠病友。同時，秉持確保民眾健康、提升台灣製藥業及促進法規協和化之理念致力於健全新藥審查管理體系。,2016-01-27,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19542
34,二階段「小綠人」審查新制，為國人食用健康食品把關,衛生福利部於今(21)日公告修正「健康食品申請許可辦法」部分條文，修正健康食品查驗登記申請採初審、複審二階段審查，並明定各階段應檢附之資料及補正時限，為國人食用健康食品把關。健康食品二階段審查新制之實施，明定申請案補件時間為初審、複審各二個月，必要時，申請商得申請延長一個月。新制於初審階段除資料齊備性外，亦進行基本安全、功效、安定之基礎審查；複審階段則著重於安全、功效、安定之專業審查，整合各項試驗報告結果，審核產品於安全建議攝取量，是否足以達到所擬宣稱之保健功效項目及敘述內容，並核定產品保健功效(品管指標)成分含量及其保存期限。衛生福利部食品藥物管理署為協助業者因應，使新制上路無縫接軌，已委託健康食品查驗登記業務受託機構成立諮詢輔導團隊，於健康食品業者教育訓練及說明會持續加強宣導，今(105)年度預定辦理4場。諮詢輔導團隊並提供業者申請健康食品前、中、後全程之技術性審查及行政法規釋疑，使案件審查更加流暢與透明。相關諮詢服務可於本年度受託機構財團法人醫藥品查驗中心網站(htt://www.cde.org.tw/factories)首頁>廠商專區>申請服務>健康食品諮詢輔導申請項下查詢或洽健康食品諮詢專線02-81706000，分機888，按3。依健康食品申請許可辦法規定內容，產品應檢具安全、功效評估及安定性試驗等報告，以科學驗證其「保健功效」，依建議攝取量，係安全又有效，並對產品的品質予以嚴格把關，以確保核准的保存期限內之產品有效性。核准產品須於包裝標示「健康食品」字樣及(小綠人)標準圖像、許可證字號、保健功效敘述等資訊。目前核可產品約300件，可於食品藥物消費者知識服務網(http://consumer.fda.gov.tw/)首頁>整合查詢中心>食品>核可資料查詢>衛生福利部審核通過之健康食品資料查詢項下查詢。,2016-01-21,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19516
35,預告修正食品添加物溶劑標準，以使管理規定一致,                            衛生福利部於本(20)日預告修正「食品添加物使用範圍及限量暨規格標準」，草案重點為修正第(十五)類溶劑之管理規定，該草案將進行為期14天之預告評論期，以蒐集各界意見。        衛生福利部已於104年3月2日預告訂定「加工助劑衛生標準」草案，將萃取用溶劑成分移列為加工助劑管理，本次修正第(十五)類溶劑之使用規定，將功能性名稱修正為載體(Carrier)，係指易於加工操作或使用等目的，用於溶解、稀釋或分散等物理性作用於營養素或其他食品添加物，未改變或增加其功能特性之成分，草案中保留可供為載體使用之丙二醇及甘油，刪除己烷等5項溶劑之使用範圍、限量及規格標準，以使食品添加物及加工助劑之管理規定一致。        另，衛生機關對於市售食品之食品添加物持續進行監測，如發現有違反食品添加物使用範圍及限量暨規格標準之規定者，依違反食品安全衛生管理法第18條第1項規定，依同法第47條處新台幣3-300萬元罰鍰，以維護民眾飲食健康安心。,2016-01-20,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19505
36,食藥署發布「食品中丙烯醯胺指標值參考指引」,"        為降低食品中丙烯醯胺含量，食品藥物管理署(簡稱食藥署)發布「食品中丙烯醯胺指標值參考指引」(附件)，該指引業於104年9月11日邀集學者、行政院消費者保護處及相關食品業者進行意見交流，經充分溝通後達成共識，以歐盟指標值為本，加上黑糖及油條之指標值(1000 ppb)，供企業參考改善品質之用。        丙烯醯胺於國際癌症研究機構(International Agency for Research on Cancer, IARC)歸類為2A物質，表示對動物具有致癌性，但流行病學之研究尚不足以證明為人類之致癌物質。目前國際食品法典委員會(Codex Alimentarius Commission, CAC)及其他先進國家皆未訂定食品中丙烯醯胺限量標準，主要藉由提供食品業減量參考方法及訂定食品中丙烯醯胺指標值等公開相關資訊，提供大眾參考。        另，食藥署業於101年編印「降低食品中丙烯醯胺含量加工參考手冊」，該手冊中之減量方法可作為業界丙烯醯胺減量參考，惟考量業者需投入時間及成本調整製程，預計給予業者兩年的改善期。未來，將依據指引之指標值監測市售產品並公布結果，使民眾了解業者改善之情形，必要時調整指標值。食藥署重申，指標值非衛生標準值。        食藥署再次呼籲，國人應均衡攝取六大類食物(五穀根莖類、奶類、蛋豆魚肉類、蔬菜類、水果類及油脂類)，減少或適量食用高溫油炸或烘焙的食品獲得足夠的營養，並搭配運動，使身體的機能維持正常，減少攝入丙烯醯胺之風險。",2016-01-07,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19447
37,今天比昨天好，明天會更好-食藥戰情中心巨量資料分析成果,食品藥物管理署(簡稱食藥署)為了掌握全方位資訊，健全我國食品藥物安全管理體制，已於去(104)年9月2日成立「食藥戰情中心」，導入巨量資料分析技術，瞭解國內外食品與藥物風險趨勢，落實源頭管理，保障全體國民健康，今(6)日特開放該中心供媒體參觀，以表達政府向不法食藥事件宣戰的決心。食藥署食藥戰情中心利用巨量資料科技技術分析104年1月至12月8日的「邊境通關查驗不合格資料」共計888筆，其中前4名的產品中分類依序為「生鮮冷藏冷凍蔬菜」佔213筆(23.9%)、「食用器具」佔191筆(21.5%)、「茶類」佔118筆(13.3%)及「生鮮冷藏冷凍水果」佔116筆(13.1%)，除食用器具不符合之標準以耐熱溫度為最高外，其餘3類皆以農藥殘留為主(圖一)，進一步就前述4類產品中分類進行時序分析，發現具有時間趨勢(圖二)。    此次僅針對104年「邊境通關查驗不合格資料」進行初步分析，食藥署未來將持續彙整相關資料，分析出更具參考價值的資訊，強化風險預警機制，使我國食品藥物管理一天比一天更好。,2016-01-06,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19445
38,"""猴”塞雷!食品業登錄突破30萬家，邁向資訊管理新時代",去(103)年為食品業者登錄元年，今(104)年食品藥物管理署(下稱食藥署)持續積極推動食品業者登錄制度，並且在各縣市衛生局的努力不懈及食品業者支持下，全國已有30萬多家食品業者完成食品業者登錄，向食品業者全登錄目標更往前邁進一步！  消費者可於食品業者登錄平台(http://fadenbook.fda.gov.tw/)首頁，查詢食品業者名稱、營業地址、食品業者登錄字號、食品添加物業者及產品登錄資料，選擇配合政府政策良善的食品業者生產之產品或提供之餐飲；食品業者依法完成登錄後取得之食品業者登錄字號，亦可於採購及訂定買賣契約時做為參考，透過平台還可快速得知最新食品相關公告及宣導資訊；此外，衛生機關亦可有效掌握食品業者資訊，提升食品衛生管理效率，達到三贏的局面，一同建構台灣食品安心又安全之優質環境。衛生福利部自發布施行「食品業者登錄辦法」後，已公告相關食品業者登錄始得營業，包括食品添加物業者、食品、食品容器具包裝與食品用洗潔劑製造加工業者、餐飲業者、輸入業者及販售業者。食藥署於105年將持續辦理相關業者說明會及實機登錄操作課程，並設置免付費諮詢專線(登錄制度諮詢：0800-588-106，系統操作諮詢：0809-080-209)，以及於各縣市衛生局派駐共28名登錄資訊種子人員，協助食品業者於食品業者登錄平台完成登錄。食藥署也提醒尚未完成登錄之食品業者請儘速上網登錄，並邀請消費者做為推動食品安全管理改革之尖兵，一起督促業者，為食品業者全登錄一起努力。,2015-12-31,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19439
39,輸入複方食品添加物應檢附產品成分報告及官方衛生證明,    為強化輸入複方食品添加物產品之管理，自104年12月10日起，依據食品安全衛生管理法(下稱食安法)第35條第4項之規定，食品業者輸入複方食品添加物(香料除外)，應檢附原產國之製造廠商或負責廠商出具之產品成分報告及輸出國之官方衛生證明，供各級主管機關查核。衛生福利部於104年12月28日發布解釋令，就應檢附之「產品成分報告」及「官方衛生證明」進行解釋，供業者遵循。    「產品成分報告」應載明個別原料名稱，如屬食品添加物者，其名稱應為食品添加物使用範圍及限量暨規格標準所定之品名，或中央主管機關公告之通用名稱。「官方衛生證明」係指由出產國出具產品之「合法製售工廠之證明」、出產國或負責廠商國出具「產品衛生證明」、「產品自由銷售證明」或相同性質之證明文件。食品業者輸入複方食品添加物時，應依前述規定檢附該2項報告及文件，始得輸入。如於國內查獲已輸入之複方食品添加物，輸入時未檢附該2項報告及文件，可依食安法第48條命其限期改正，屆期不改正者，處3萬元以上300萬元以下罰鍰。    針對複方食品添加物之管理，食藥署依食安法規定，已逐步落實包括訂定准用食品添加物品項、使用範圍、限量及規格標準，強制所有食品添加物產品辦理登錄，輸入食品添加物應辦理輸入查驗，食品添加物製造、加工、調配及輸入業者應建立追溯追蹤系統，及實施自主檢驗。今實施輸入複方食品添加物檢附「產品成分報告」，可於產品通關時掌握產品所含確切成分，另要求檢附「官方衛生證明」，可保障產品來源之衛生安全。,2015-12-28,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19405
40,跨域協力打擊不法，確保食安，消費放心!,行政院食品安全會報依據食品安全衛生管理法於104年成立，至今已召開4次會議，透過跨部會、跨專家學者領域及民間相關團體的專業和協助，盤點食品安全衛生管理法相關辦法研訂情形、國內風險評估相關研究暨擬定我國風險評估管理架構與人才培育方向，監督協調食品工廠分廠分照管理、食品業食品相關廢棄物清除處理機制，推動食品三級品管制度、淨安專案，並建立中央食品安全危機事件應變指揮中心標準作業程序，落實執行食品安全聯合稽查，強化全國食品安全事務之協調、監督、推動及查緝，建立食品安全衛生之預警及稽核制度，持續增進國人的飲食安全，協助我國食品產業發展。為積極協調督導跨部會強化食品安全業務，整體提升政府食品安全管理功能，行政院食品安全辦公室自103年10月22日成立以來，發揮風險預警功能，成立聯合稽查及取締小組，多次查獲不法食品及藥品，精進源頭管理跨部會合作機制及推動食品雲，建全食品安全管理體系。 歷經多次食安事件，新修訂之食品安全衛生管法在行政院各層級部門機關跨域協力下，食品安全管理新制順利推動： 一、 食品業者登錄：已約有29萬食品業者登錄。二、 落實一級品管：已公告要求16類食品業者實施強制檢驗制度。三、 食品追溯追蹤：已公告要求19類食品業者建立追溯追蹤制度。四、 分廠分照：食品或食品添加物工廠未單獨設立者，應於105年6月10日前完成辦理單獨設立，不得於同一廠址及廠房同時從事非食品之製造、加工及調配。五、 食品標示：食品安全衛生管理法中大幅加強標示規定，透明食品之來源資訊，並提高違規罰鍰金額，透過加強稽查取締，以有效嚇阻違法。六、 食品添加物管理：除已有之使用範圍及限量暨規格標準、單方食品添加物強制查驗登記外，於103年推動食品添加物業者及產品全面強制登錄、製造輸入業者自主檢驗制度，104年推動追溯追蹤及第三方驗證制度，衛生機關亦加強邊境管理、工廠管理及產品監測，全面強化食品添加物管理。鑒於食品安全管理範疇廣泛，除涵蓋農場至餐桌之各環節，亦涉及非食品用途之飼料、工業、廢棄物等非法流入食品鏈之防範，需由各領域、部會同心戮力，從政策面、執行面等分層級協調與推動，以達落實全程化之管理。 ,2015-12-26,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19411
41,104年度「藥品優良運銷規範(GDP)輔導性訪查表揚暨成果發表會」,衛生福利部食品藥物管理署(以下簡稱食藥署)於104年12月22日舉辦「藥品優良運銷規範(GDP)輔導性訪查表揚暨成果發表會」，由衛生福利部許銘能次長及食品藥物管理署姜郁美署長蒞臨會場致詞及頒獎，表揚29家今(104)年度配合藥品優良運銷規範輔導性訪查的績優廠商(詳附件獲獎廠商清單)，鼓勵國內藥品運銷相關業者致力於提升用藥品質與維護民眾健康。今年典禮以「藥安心，好運到」為主題，並邀請績優廠商上台分享推動實施經驗，以及歷年協助食藥署進行業者輔導之專家分享講評，鼓勵其他藥品運銷業者一起投入心力與資源，共同提升國人用藥品質。我國已於102年1月1日起領先日本、韓國正式成為PIC/S會員，並於103年12月31日全面完成實施PIC/S GMP。全球化趨勢下，藥品全球化市場日益活絡，近年來國際間對於藥品品質管理制度已逐漸從製造面延伸至運銷面，為強化藥品運銷鏈之管控，藥品GDP係健全藥品供應鏈品質管理的下一個重要施政方向，PIC/S組織於103年6月1日正式公告其藥品GDP規範，由此看出世界各國對於GDP規範協和化及其管理制度之重視，而我國今(104)年7月16日亦正式公告「西藥藥品優良製造規範(第三部：運銷)」，目標訂於107年12月31日前先完成國產藥品製造業者及藥品許可證持有者實施藥品GDP，並以階段性逐步全面實施藥品GDP，提升國內藥品運銷品質，以完善藥品管理制度，讓民眾用藥更放心、更安心。為發展我國藥品GDP管理制度與國際接軌，食藥署自100年起即以委託計畫逐步推動我國GDP管理制度，執行內容包含蒐集國外GDP相關規範與管理機制，舉行藥品GDP國際會議，並持續辦理藥品GDP相關業者說明會、主題論壇、技術研討會及GDP物流廠觀摩等教育訓練活動，另自101年起辦理包含藥廠、經銷商、代理商及運銷業者在內共計145家、290廠次之業者自願性輔導性訪查，明(105)年食藥署將仍持續辦理GDP輔導性訪查計畫，尚未接受輔導之業者可把握機會提出申請，由專家實地指導GDP之硬體、技術及管理要求。藉由實地訪查與業者交換意見，協助業者應用於實務作業，期許未來能更順利推動GDP制度上路。,2015-12-22,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19385
42,年菜新食趣 料理零負擔,    年節將近，為鼓勵大家動手下廚做年菜，衛生福利部食品藥物管理署(下稱食藥署)選在過年前夕舉辦年菜記者會，特別邀請獲選104年度FDA優良廚師-施建瑋主廚及陳麒文主廚，針對2-4人小家庭量身訂製2種料理主題的年菜設計與示範，教大家如何輕鬆擺滿一桌子的幸福！      本次記者會現場分別展示施主廚及陳主廚精心設計之「蔬食料理」、「創意料理」共12道年菜，並選用當令食材，示範具有創意之「凝聚團圓-食在地什鄉菜」、「過年當紅分子料理炸子雞」2道年菜。此外，2位主廚更現身分享私房秘訣，從食材選購(食材溯源)、保藏及烹飪過程等，無不網羅，以確保在製作美味年菜之際，能讓民眾吃得安心，吃出健康，過好年。     食藥署亦彙整99年至104年年菜記者會共48道中西式經典年菜，歡迎大家至食藥署中華民國廚師證書資訊管理系統(http://chef.fda.gov.tw/tblu/main/ap/index.jsp)下載「年菜大廚在我家」年菜食譜，參考使用。,2015-12-18,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19382
43,看得到、聽得到、讀得懂，非處方藥外盒及說明書改版換新裝,    食品藥物管理署(下稱:食藥署)今(104)年度進行「民眾用藥健康素養」調查發現，4成以上不仔細閱讀藥品外盒及藥袋資訊，3成以上民眾無法完整說出藥品的用途，高達約6成民眾說不出自己正在服用藥品的藥名。    為兼顧民眾用藥安全與閱讀習慣，食藥署已先參考醫藥先進國家規定，針對非處方藥的外盒及說明書(仿單)進行改版，使民眾更容易閱讀；在修訂說明書(仿單)內容，要求依照藥品資訊的重要程度，如:品名、用途(適應症)、注意事項、用法用量等於說明書(仿單)中呈現，為提高民眾閱讀便捷性，在藥品外包裝方面，要求外盒最大面積處應呈現藥品部分重要資訊，此次外盒規劃增加「不得使用族群」、「諮詢電話」等，更應用QR Code科技技術，協助視障或銀髮族群等視力不佳族群，透過手機掃描QR Code轉化語音閱讀，取得上述相關藥品重要資訊。    最新製藥產業年鑑數據顯示，台灣非處方藥2014年銷售總額高達80億，為確保民眾用藥安全，民眾使用前是否詳細閱讀仿單及充分取得相關資訊實為重要。過去非處方藥品中部分成分，懷孕或特殊病患不得使用的資訊僅刊載於仿單中，民眾需於購買後拆除原包裝始可獲得該等資訊，除不利判斷是否適合使用，更容易造成消費糾紛，藉由此次改版將有效解決此類問題。    食藥署提醒民眾「生病找醫師、用藥問藥師」，用藥前應先充分閱讀說明書(仿單)，並多利用住家附近的社區藥局，找一個信賴的社區藥局藥師當全家人的家庭藥師，讓藥師守護您用藥安全。,2015-12-16,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19366
44,食品輸入業者登錄平台推動成果及管理運用情形,"食品藥物管理署(下稱食藥署)持續積極輔導我國食品業者落實登錄制度並舉辦相關說明會，截至104年12月1日止，完成辦理食品輸入業者登錄之業者共計10,227家，其中以台北市、新北市及高雄市為最多分別為3,453家、1,622家及1,615家；輸入產品類別以水產品類、咖啡及茶類為最多，分別為2,683家(16.6%)及1,270家(7.89%)。「食品輸入業者登錄」平台為食品衛生主管機關與業者間良好之溝通管道，104年食藥署透由該平台共已發布28筆訊息提醒食品輸入業者。食藥署進一步說明，自104年起，食藥署利用業已建置完成之「食品業者登錄平台」功能，針對所有業者，或特定業態、業別之業者，週知食藥署訊息，例如:重申我國衛生管理法規、週知新發布管制措施或針對不合格率較高之產品提醒該類輸入業者留意等。此一功能係食藥署與食品業者之良好聯繫平台，有效並快速傳達相關訊息，有效並快速傳達食品安全相關訊息，使輸入業者可即時獲得警訊資訊及管制措施資訊，此預警機制可以降低輸入食品之安全風險。依衛生福利部104年9月18日公告修正「應申請登錄始得營業之食品業者類別、規模及實施日期」之規定，具有工廠登記、商業登記或公司登記之食品輸入業者自104年12月31日起全面納入應辦理登錄之範圍，將來該類業者應辦理登錄始得申請食品輸入查驗。食藥署未來仍將繼續推動登錄制度，以確實掌握食品業者動態、共同就我國食品安全進行把關。",2015-12-09,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19344
45,預告修正食品添加物碘化鉀及碘酸鉀標準，強化食品添加物管理,                            食品藥物管理署(以下簡稱食藥署)於本(7)日預告修正「食品添加物使用範圍及限量暨規格標準」，草案修正重點為營養添加劑碘化鉀及碘酸鉀之使用範圍及限量標準。該草案將進行為期60天之預告評論期，以蒐集各界意見。        食品添加物標準之訂定，均參閱動物安全性試驗資料、國際間相關法規標準與准用情形、各種食品添加物品項之理化特性、加工用途及其使用之必要性、使用食品之種類、範圍、加工製程及添加量等具體文獻資料，並考量國人飲食習慣及健康風險等情況，審慎評估後據以訂定，業者產製食品時如依使用限量規定合法添加食品添加物，尚不致造成消費者健康之危害。本次修正重點為營養添加劑碘化鉀及碘酸鉀之使用範圍及限量標準，修正碘化鉀及碘酸鉀用於食鹽之限量規定至以碘計為20-33 mg/kg，係考量國人碘營養狀況需求擬定，期能補充國人碘營養素之來源。        另，衛生機關對於市售食品之食品添加物持續進行監測，如發現有違反食品添加物使用範圍及限量暨規格標準之規定者，依違反食品安全衛生管理法第18條第1項規定，依同法第47條處新台幣3-300萬元罰鍰，以維護民眾飲食健康安心。,2015-12-07,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19338
46,「吃藥不能防感冒」－全國學童用藥素養調查結果公布,食品藥物管理署(簡稱食藥署)與教育部長期致力合作推動校園正確用藥教育，今(104)年12月3日假國立臺灣師範大學圖書館國際會議廳舉辦「吃藥不能防感冒－全國學童用藥素養調查」記者會，同步公布全國學童用藥素養調查結果。本次調查分析後發現，5成學生認為綜合感冒藥可以預防感冒，近3成學生曾服用感冒藥而未依藥師或說明書指示劑量服用，也有2成同時服用兩種以上的綜合感冒藥。此外，也發現學童如在未遵照用藥指導、不看藥品說明書、自行停藥等不當用藥行為越多，越易有較多的購藥風險行為及較少的自我照顧行為。因此，食藥署本年以「吃藥不能防感冒」為主軸，宣導正確使用綜合感冒藥，讓民眾瞭解感冒藥只能緩解症狀，不能預防感冒；服用時需依照醫師、藥師給予的資訊用藥，6歲以下的幼童，不建議自行使用綜合感冒藥；不可自行同時併用其他感冒藥品，以免過量服用同類藥品；增加藥量感冒症狀也不會好得比較快，反而增加副作用的風險。食藥署長期推廣民眾正確用藥的觀念，要遵守正確使用綜合感冒藥五要五不原則，五要為「要知道、要問藥師、要告知、要看標示、要遵醫囑」，五不為「不過量、不併用、不輕忽、不飲酒、不亂買」，若有任何問題一定要「生病找醫師，用藥找藥師」，如附件1、2。全國有17縣市104所學校結盟社區藥局的藥師，採一校一藥師策略，積極推動正確用藥教育，也舉辦「我家藥健康」小故事/行動劇徵選活動，強化安全用藥認知，活動共計選出39件用藥小故事及27件行動劇影片，獲獎作品已建置在「正確用藥互動學習網」（網址：http://doh.gov.whatis.com.tw/），歡迎大家踴躍觀看(得獎名單如附件3)。,2015-12-03,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=19326
